x,y,u,v,p,area
0.371,0.353,0.7290000000000001,-0.0916,0.8140000000000001,0.019801980198019802
0.645,0.33299999999999996,0.629,0.000354,0.465,0.019801980198019802
0.5589999999999999,0.179,0.943,-0.004370000000000001,0.5670000000000001,0.019801980198019802
0.615,0.204,0.965,-0.0071,0.503,0.019801980198019802
0.304,0.0762,0.995,0.2,0.965,0.019801980198019802
1.03,0.34299999999999997,0.555,-0.00454,0.0768,0.019801980198019802
1.09,0.39,0.198,0.0104,0.0203,0.019801980198019802
0.774,0.11900000000000001,0.83,0.0015400000000000001,0.337,0.019801980198019802
0.92,0.22699999999999998,0.9570000000000001,-0.00233,0.188,0.019801980198019802
0.45,0.0849,0.7240000000000001,0.0617,0.684,0.019801980198019802
0.45,0.16699999999999998,0.8440000000000001,0.0422,0.716,0.019801980198019802
0.152,0.276,0.992,0.511,2.01,0.019801980198019802
0.345,0.212,0.51,-0.0588,0.8320000000000001,0.019801980198019802
0.302,0.302,1.03,-0.273,0.914,0.019801980198019802
1.08,0.384,0.24600000000000002,0.006490000000000001,0.0343,0.019801980198019802
0.47200000000000003,0.0682,0.615,0.0339,0.649,0.019801980198019802
0.57,0.0801,0.654,0.00455,0.5429999999999999,0.019801980198019802
0.381,0.39899999999999997,0.17,-0.00464,0.755,0.019801980198019802
0.581,0.221,0.956,-0.0146,0.54,0.019801980198019802
0.6779999999999999,0.348,0.532,0.0015,0.43200000000000005,0.019801980198019802
0.107,0.196,0.513,-0.0252,3.07,0.019801980198019802
0.569,0.192,0.9540000000000001,-0.00889,0.555,0.019801980198019802
0.488,0.12300000000000001,0.8370000000000001,0.0438,0.6459999999999999,0.019801980198019802
0.535,0.41,0.0,0.0,0.563,0.019801980198019802
0.127,0.163,0.519,-0.41,2.87,0.019801980198019802
0.622,0.125,0.851,-0.0023,0.493,0.019801980198019802
0.185,0.261,0.605,0.168,1.33,0.019801980198019802
0.682,0.21600000000000003,0.961,-0.000515,0.431,0.019801980198019802
0.22399999999999998,0.36,1.03,-0.0036799999999999997,1.45,0.019801980198019802
1.07,0.27899999999999997,0.863,-0.006690000000000001,0.0329,0.019801980198019802
0.4,0.306,0.8809999999999999,-0.157,0.773,0.019801980198019802
0.201,0.0206,0.535,-0.00863,1.7,0.019801980198019802
0.409,0.385,0.321,-0.0151,0.7190000000000001,0.019801980198019802
0.915,0.35,0.516,-0.00172,0.19399999999999998,0.019801980198019802
0.655,0.29100000000000004,0.821,-5.02e-06,0.457,0.019801980198019802
0.618,0.28800000000000003,0.8340000000000001,-0.00585,0.494,0.019801980198019802
0.609,0.22699999999999998,0.955,-0.009290000000000001,0.508,0.019801980198019802
0.546,0.0422,0.39299999999999996,0.0034200000000000003,0.561,0.019801980198019802
0.8909999999999999,0.36,0.45,-0.0011300000000000001,0.218,0.019801980198019802
0.45799999999999996,0.243,0.877,-0.0805,0.703,0.019801980198019802
0.447,0.305,0.8340000000000001,-0.0998,0.6970000000000001,0.019801980198019802
0.726,0.285,0.841,0.00265,0.384,0.019801980198019802
0.907,0.171,0.948,0.000553,0.19899999999999998,0.019801980198019802
1.01,0.0541,0.48100000000000004,-0.00103,0.0968,0.019801980198019802
0.40399999999999997,0.121,0.828,0.139,0.768,0.019801980198019802
0.405,0.41,0.0,0.0,0.7040000000000001,0.019801980198019802
0.17800000000000002,0.139,0.6609999999999999,-0.244,1.62,0.019801980198019802
0.175,0.11,1.13,-0.315,1.68,0.019801980198019802
0.61,0.285,0.845,-0.00783,0.502,0.019801980198019802
0.8440000000000001,0.193,0.9620000000000001,0.00195,0.264,0.019801980198019802
0.299,0.0192,0.39899999999999997,0.0207,0.9940000000000001,0.019801980198019802
0.595,0.0461,0.42,0.000174,0.518,0.019801980198019802
0.903,0.00412,0.0424,9.14e-06,0.201,0.019801980198019802
0.24,0.0314,0.742,0.0251,1.36,0.019801980198019802
0.507,0.225,0.922,-0.037,0.634,0.019801980198019802
0.601,0.389,0.207,-0.000325,0.505,0.019801980198019802
0.943,0.12,0.8340000000000001,0.000198,0.162,0.019801980198019802
0.529,0.395,0.154,-0.00124,0.57,0.019801980198019802
0.392,0.307,0.888,-0.165,0.785,0.019801980198019802
0.434,0.366,0.488,-0.0322,0.691,0.019801980198019802
0.9329999999999999,0.253,0.9229999999999999,-0.00358,0.175,0.019801980198019802
0.0147,0.243,0.96,0.0437,2.74,0.019801980198019802
1.06,0.226,0.9620000000000001,-0.0059299999999999995,0.0459,0.019801980198019802
0.0489,0.368,0.41,0.0444,2.4,0.019801980198019802
0.757,0.141,0.895,0.000962,0.354,0.019801980198019802
0.8809999999999999,0.254,0.92,-0.00187,0.22699999999999998,0.019801980198019802
0.574,0.337,0.607,-0.0096,0.535,0.019801980198019802
0.795,0.0635,0.551,0.00108,0.315,0.019801980198019802
0.228,0.303,1.23,-0.0738,1.11,0.019801980198019802
1.07,0.00525,0.0547,-9.65e-05,0.0323,0.019801980198019802
0.626,0.15,0.915,-0.0034200000000000003,0.49,0.019801980198019802
0.569,0.32299999999999995,0.693,-0.0142,0.541,0.019801980198019802
0.726,0.248,0.9279999999999999,0.0020399999999999997,0.385,0.019801980198019802
0.418,0.0956,0.7929999999999999,0.106,0.735,0.019801980198019802
0.9590000000000001,0.27899999999999997,0.862,-0.00466,0.14800000000000002,0.019801980198019802
1.03,0.243,0.9420000000000001,-0.00611,0.0745,0.019801980198019802
0.264,0.0503,0.9640000000000001,0.0913,1.18,0.019801980198019802
0.247,0.387,0.562,-0.0142,1.32,0.019801980198019802
1.01,0.233,0.9540000000000001,-0.0054600000000000004,0.0924,0.019801980198019802
0.7809999999999999,0.359,0.45299999999999996,0.000323,0.32899999999999996,0.019801980198019802
0.0192,0.297,0.8009999999999999,0.068,2.53,0.019801980198019802
0.9440000000000001,0.0598,0.522,0.000248,0.16,0.019801980198019802
0.9279999999999999,0.245,0.9359999999999999,-0.00323,0.18,0.019801980198019802
0.6920000000000001,0.345,0.5529999999999999,0.00172,0.418,0.019801980198019802
0.9309999999999999,0.16899999999999998,0.9470000000000001,-0.0004969999999999999,0.175,0.019801980198019802
0.252,0.263,0.61,-0.252,0.688,0.019801980198019802
0.807,0.122,0.8420000000000001,0.00279,0.303,0.019801980198019802
0.106,0.0364,0.517,-0.0771,2.34,0.019801980198019802
0.782,0.327,0.665,0.000849,0.32799999999999996,0.019801980198019802
0.33799999999999997,0.28600000000000003,0.9,-0.262,0.856,0.019801980198019802
0.29600000000000004,0.21899999999999997,0.267,-0.109,0.738,0.019801980198019802
0.843,0.221,0.958,0.000775,0.264,0.019801980198019802
0.623,0.179,0.956,-0.00498,0.494,0.019801980198019802
0.0473,0.247,0.914,0.147,2.71,0.019801980198019802
0.20199999999999999,0.129,0.821,-0.0408,1.11,0.019801980198019802
0.902,0.0825,0.664,0.0012,0.203,0.019801980198019802
0.11800000000000001,0.33299999999999996,0.8909999999999999,0.256,2.22,0.019801980198019802
0.45899999999999996,0.131,0.843,0.0674,0.69,0.019801980198019802
0.948,0.14,0.894,-0.000342,0.157,0.019801980198019802
0.262,0.0411,0.857,0.0642,1.2,0.019801980198019802
1.04,0.0,0.0,0.0,0.0616,0.019801980198019802
0.222,0.147,0.26,0.0849,0.617,0.019801980198019802
0.20600000000000002,0.126,0.8759999999999999,-0.0123,1.07,0.019801980198019802
0.133,0.37799999999999995,0.5539999999999999,0.0636,2.15,0.019801980198019802
0.156,0.0445,0.815,-0.111,2.04,0.019801980198019802
0.61,0.205,0.9640000000000001,-0.00774,0.508,0.019801980198019802
0.866,0.276,0.87,-0.00198,0.243,0.019801980198019802
0.336,0.221,0.49,-0.105,0.8270000000000001,0.019801980198019802
0.18600000000000003,0.115,1.1,-0.225,1.47,0.019801980198019802
0.499,0.298,0.825,-0.0588,0.628,0.019801980198019802
0.602,0.032,0.304,-0.00028700000000000004,0.509,0.019801980198019802
0.513,0.17600000000000002,0.917,0.00372,0.625,0.019801980198019802
0.5720000000000001,0.248,0.93,-0.0208,0.5479999999999999,0.019801980198019802
1.06,0.097,0.7390000000000001,-0.00442,0.0437,0.019801980198019802
1.04,0.325,0.665,-0.00614,0.0666,0.019801980198019802
0.239,0.0856,1.21,0.122,1.17,0.019801980198019802
0.18100000000000002,0.0882,1.21,-0.217,1.68,0.019801980198019802
0.00487,0.319,0.6940000000000001,0.0145,2.48,0.019801980198019802
0.816,0.0274,0.267,0.000343,0.293,0.019801980198019802
1.0,0.0973,0.741,-0.0016300000000000002,0.0997,0.019801980198019802
0.33,0.307,0.992,-0.24600000000000002,0.887,0.019801980198019802
0.0417,0.054,0.493,-0.0577,2.49,0.019801980198019802
0.955,0.34,0.584,-0.00266,0.153,0.019801980198019802
0.44799999999999995,0.23600000000000002,0.86,-0.078,0.72,0.019801980198019802
0.763,0.047,0.431,0.000242,0.349,0.019801980198019802
0.594,0.23399999999999999,0.948,-0.013,0.524,0.019801980198019802
0.22899999999999998,0.29,1.09,-0.11800000000000001,0.965,0.019801980198019802
0.642,0.32899999999999996,0.652,-2.34e-05,0.46799999999999997,0.019801980198019802
0.795,0.128,0.861,0.00257,0.315,0.019801980198019802
0.5329999999999999,0.0833,0.677,0.0144,0.5820000000000001,0.019801980198019802
1.0,0.37799999999999995,0.29600000000000004,-0.00124,0.107,0.019801980198019802
0.315,0.36,0.82,-0.0963,0.968,0.019801980198019802
0.581,0.35200000000000004,0.51,-0.00539,0.527,0.019801980198019802
1.09,0.14400000000000002,0.905,-0.0028,0.0139,0.019801980198019802
0.872,0.287,0.8370000000000001,-0.00224,0.23600000000000002,0.019801980198019802
0.0553,0.13,0.851,-0.179,2.65,0.019801980198019802
0.0133,0.205,0.993,0.00831,2.82,0.019801980198019802
0.44299999999999995,0.273,0.877,-0.11599999999999999,0.7170000000000001,0.019801980198019802
0.292,0.251,0.5329999999999999,-0.263,0.769,0.019801980198019802
0.12300000000000001,0.0665,0.85,-0.221,2.25,0.019801980198019802
0.833,0.272,0.8809999999999999,-0.000749,0.276,0.019801980198019802
1.09,0.217,0.9690000000000001,-0.00572,0.00642,0.019801980198019802
0.38299999999999995,0.249,0.768,-0.161,0.809,0.019801980198019802
0.804,0.317,0.715,0.00018600000000000002,0.306,0.019801980198019802
0.311,0.342,0.991,-0.158,0.971,0.019801980198019802
0.345,0.23,0.57,-0.14,0.833,0.019801980198019802
0.0761,0.292,0.867,0.27899999999999997,2.49,0.019801980198019802
0.0464,0.147,0.885,-0.133,2.71,0.019801980198019802
0.309,0.284,0.899,-0.295,0.868,0.019801980198019802
0.419,0.33399999999999996,0.755,-0.092,0.73,0.019801980198019802
0.998,0.111,0.802,-0.00164,0.105,0.019801980198019802
1.07,0.263,0.905,-0.00646,0.0371,0.019801980198019802
0.777,0.28600000000000003,0.838,0.00151,0.33299999999999996,0.019801980198019802
0.511,0.38,0.305,-0.0062,0.5920000000000001,0.019801980198019802
0.6709999999999999,0.0555,0.494,-0.0017,0.441,0.019801980198019802
0.11199999999999999,0.36,0.675,0.13,2.24,0.019801980198019802
1.02,0.381,0.273,-0.00119,0.0891,0.019801980198019802
0.907,0.0899,0.7040000000000001,0.0012,0.198,0.019801980198019802
0.5670000000000001,0.0268,0.259,0.0007059999999999999,0.5429999999999999,0.019801980198019802
0.893,0.332,0.636,-0.00205,0.21600000000000003,0.019801980198019802
0.0572,0.0665,0.609,-0.10800000000000001,2.48,0.019801980198019802
0.7979999999999999,0.21100000000000002,0.961,0.00202,0.31,0.019801980198019802
1.03,0.0142,0.142,-0.000225,0.0701,0.019801980198019802
0.406,0.35600000000000004,0.622,-0.0614,0.742,0.019801980198019802
0.505,0.237,0.9179999999999999,-0.0466,0.635,0.019801980198019802
0.382,0.285,0.883,-0.198,0.805,0.019801980198019802
0.401,0.0132,0.174,0.00466,0.7170000000000001,0.019801980198019802
1.09,0.35700000000000004,0.45,0.00075,0.0285,0.019801980198019802
0.218,0.361,1.02,0.00799,1.49,0.019801980198019802
0.889,0.363,0.42100000000000004,-0.00101,0.21899999999999997,0.019801980198019802
0.248,0.215,0.0,0.0,0.425,0.019801980198019802
0.897,0.0754,0.624,0.00119,0.209,0.019801980198019802
0.43700000000000006,0.278,0.8759999999999999,-0.12300000000000001,0.722,0.019801980198019802
1.01,0.172,0.953,-0.00336,0.0963,0.019801980198019802
0.943,0.28800000000000003,0.8340000000000001,-0.00415,0.16399999999999998,0.019801980198019802
0.965,0.0551,0.488,-9.590000000000001e-05,0.13699999999999998,0.019801980198019802
0.40700000000000003,0.39,0.263,-0.0101,0.7170000000000001,0.019801980198019802
0.703,0.0264,0.258,-0.000436,0.41100000000000003,0.019801980198019802
0.281,0.284,0.92,-0.297,0.858,0.019801980198019802
0.8420000000000001,0.287,0.835,-0.00128,0.267,0.019801980198019802
0.0798,0.258,0.858,0.297,2.66,0.019801980198019802
0.319,0.145,0.642,0.257,0.8340000000000001,0.019801980198019802
0.591,0.237,0.945,-0.0141,0.528,0.019801980198019802
0.909,0.1,0.755,0.00135,0.196,0.019801980198019802
0.6759999999999999,0.266,0.895,0.0009050000000000001,0.436,0.019801980198019802
1.09,0.32,0.69,-0.007259999999999999,0.0162,0.019801980198019802
1.06,0.146,0.909,-0.0034100000000000003,0.0437,0.019801980198019802
1.06,0.304,0.7709999999999999,-0.00728,0.0487,0.019801980198019802
0.573,0.131,0.866,0.00405,0.546,0.019801980198019802
0.33,0.371,0.65,-0.062,0.912,0.019801980198019802
1.01,0.21899999999999997,0.965,-0.00505,0.0972,0.019801980198019802
0.0256,0.38299999999999995,0.254,0.0098,2.42,0.019801980198019802
0.0218,0.12,0.828,-0.0713,2.63,0.019801980198019802
0.195,0.272,0.879,0.12,1.15,0.019801980198019802
0.49,0.168,0.892,0.0186,0.6559999999999999,0.019801980198019802
0.8220000000000001,0.0349,0.332,0.00040899999999999997,0.28600000000000003,0.019801980198019802
0.863,0.00451,0.0465,2.2899999999999998e-05,0.243,0.019801980198019802
0.9420000000000001,0.392,0.17300000000000001,-0.00025699999999999996,0.165,0.019801980198019802
1.06,0.33,0.636,-0.00644,0.0535,0.019801980198019802
0.264,0.00963,0.248,0.00535,1.17,0.019801980198019802
0.732,0.152,0.919,-2.47e-05,0.381,0.019801980198019802
0.182,0.385,0.586,0.0263,1.82,0.019801980198019802
0.775,0.00949,0.0973,3.45e-05,0.337,0.019801980198019802
0.28,0.361,0.9209999999999999,-0.0876,1.11,0.019801980198019802
0.147,0.344,0.972,0.20800000000000002,2.03,0.019801980198019802
1.1,0.13,0.8640000000000001,-0.00435,0.0,0.019801980198019802
0.331,0.322,0.995,-0.21,0.899,0.019801980198019802
0.914,0.19399999999999998,0.966,-0.0008210000000000001,0.193,0.019801980198019802
0.16699999999999998,0.237,0.0,0.0,2.33,0.019801980198019802
0.251,0.32799999999999996,1.23,-0.124,1.16,0.019801980198019802
0.6409999999999999,0.23,0.9520000000000001,-0.0039700000000000004,0.474,0.019801980198019802
0.32799999999999996,0.15,0.627,0.231,0.8370000000000001,0.019801980198019802
0.7040000000000001,0.0881,0.698,-0.0017699999999999999,0.41,0.019801980198019802
0.654,0.385,0.23600000000000002,0.000366,0.455,0.019801980198019802
0.244,0.0595,1.1,0.0782,1.28,0.019801980198019802
0.769,0.131,0.87,0.00146,0.342,0.019801980198019802
0.9440000000000001,0.23199999999999998,0.953,-0.0034100000000000003,0.163,0.019801980198019802
0.977,0.245,0.937,-0.00475,0.129,0.019801980198019802
0.435,0.275,0.875,-0.125,0.728,0.019801980198019802
0.33799999999999997,0.292,0.929,-0.258,0.861,0.019801980198019802
0.166,0.313,1.2,0.32299999999999995,1.81,0.019801980198019802
0.526,0.168,0.919,0.00592,0.607,0.019801980198019802
0.537,0.39899999999999997,0.111,-0.00059,0.563,0.019801980198019802
0.225,0.33,1.27,-0.0202,1.31,0.019801980198019802
0.15,0.34299999999999997,0.998,0.213,2.0,0.019801980198019802
0.675,0.298,0.797,0.00157,0.436,0.019801980198019802
0.0,0.13,0.866,0.0,2.69,0.019801980198019802
0.765,0.365,0.41,0.00042,0.345,0.019801980198019802
1.07,0.256,0.9209999999999999,-0.00619,0.0295,0.019801980198019802
0.44,0.41,0.0,0.0,0.6579999999999999,0.019801980198019802
0.569,0.17,0.938,-0.00225,0.5539999999999999,0.019801980198019802
0.78,0.23399999999999999,0.946,0.00206,0.32899999999999996,0.019801980198019802
1.05,0.0604,0.528,-0.00455,0.0462,0.019801980198019802
0.905,0.331,0.6409999999999999,-0.00233,0.203,0.019801980198019802
1.04,0.196,0.971,-0.0046700000000000005,0.0608,0.019801980198019802
0.262,0.15,0.42200000000000004,0.253,0.667,0.019801980198019802
0.89,0.28,0.858,-0.0026899999999999997,0.218,0.019801980198019802
0.187,0.28300000000000003,1.1,0.23199999999999998,1.36,0.019801980198019802
0.58,0.16,0.927,-0.00115,0.541,0.019801980198019802
0.295,0.129,0.765,0.306,0.8420000000000001,0.019801980198019802
0.9,0.35700000000000004,0.47,-0.0012900000000000001,0.209,0.019801980198019802
1.07,0.405,0.0481,0.000436,0.0436,0.019801980198019802
0.304,0.405,0.11199999999999999,-0.0019199999999999998,0.9690000000000001,0.019801980198019802
0.423,0.0651,0.647,0.0621,0.7170000000000001,0.019801980198019802
0.059,0.366,0.447,0.0583,2.38,0.019801980198019802
0.24600000000000002,0.392,0.45299999999999996,-0.0088,1.32,0.019801980198019802
0.265,0.121,0.861,0.29100000000000004,0.8490000000000001,0.019801980198019802
0.593,0.21,0.961,-0.0107,0.527,0.019801980198019802
0.925,0.0657,0.562,0.0005610000000000001,0.17800000000000002,0.019801980198019802
0.9790000000000001,0.309,0.75,-0.00458,0.129,0.019801980198019802
0.982,0.237,0.9490000000000001,-0.00464,0.124,0.019801980198019802
0.6709999999999999,0.0865,0.6890000000000001,-0.00268,0.442,0.019801980198019802
0.654,0.179,0.956,-0.00365,0.461,0.019801980198019802
0.762,0.326,0.667,0.00135,0.348,0.019801980198019802
0.706,0.16699999999999998,0.9420000000000001,-0.00093,0.406,0.019801980198019802
1.09,0.0359,0.34700000000000003,-0.00672,0.00525,0.019801980198019802
0.11900000000000001,0.182,0.418,-0.205,3.1,0.019801980198019802
0.385,0.0,0.0,0.0,0.731,0.019801980198019802
0.276,0.149,0.478,0.272,0.7290000000000001,0.019801980198019802
0.39,0.014,0.191,0.00596,0.7340000000000001,0.019801980198019802
0.444,0.384,0.299,-0.0111,0.669,0.019801980198019802
0.593,0.24,0.941,-0.0138,0.526,0.019801980198019802
0.24600000000000002,0.18100000000000002,0.0,0.0,0.42,0.019801980198019802
0.0554,0.0825,0.696,-0.138,2.5,0.019801980198019802
0.0895,0.39399999999999996,0.221,0.0147,2.34,0.019801980198019802
0.867,0.321,0.696,-0.00175,0.242,0.019801980198019802
1.04,0.125,0.85,-0.00324,0.0583,0.019801980198019802
0.7979999999999999,0.34,0.586,0.00035499999999999996,0.312,0.019801980198019802
0.433,0.278,0.8759999999999999,-0.128,0.7290000000000001,0.019801980198019802
0.941,0.015,0.15,1.8e-05,0.162,0.019801980198019802
0.0592,0.0833,0.7070000000000001,-0.149,2.5,0.019801980198019802
0.706,0.261,0.904,0.00199,0.405,0.019801980198019802
0.11900000000000001,0.11699999999999999,0.909,-0.434,2.41,0.019801980198019802
0.457,0.14,0.85,0.0643,0.696,0.019801980198019802
0.113,0.00519,0.0938,-0.00293,2.36,0.019801980198019802
0.809,0.102,0.7659999999999999,0.0024100000000000002,0.3,0.019801980198019802
0.9209999999999999,0.397,0.131,-0.00011100000000000001,0.18600000000000003,0.019801980198019802
0.716,0.272,0.878,0.00244,0.395,0.019801980198019802
0.423,0.364,0.521,-0.0392,0.71,0.019801980198019802
0.174,0.0816,1.17,-0.22899999999999998,1.79,0.019801980198019802
0.831,0.086,0.685,0.00217,0.278,0.019801980198019802
0.425,0.0343,0.387,0.0202,0.696,0.019801980198019802
0.138,0.217,0.18899999999999997,0.233,3.23,0.019801980198019802
0.47,0.289,0.8590000000000001,-0.0859,0.67,0.019801980198019802
0.138,0.263,0.8420000000000001,0.552,2.33,0.019801980198019802
0.373,0.20199999999999999,0.623,-0.0103,0.823,0.019801980198019802
0.09,0.272,0.8759999999999999,0.359,2.56,0.019801980198019802
0.6970000000000001,0.0792,0.649,-0.00182,0.41700000000000004,0.019801980198019802
1.05,0.285,0.841,-0.0069099999999999995,0.0604,0.019801980198019802
0.623,0.157,0.9279999999999999,-0.0036200000000000004,0.494,0.019801980198019802
0.879,0.231,0.9520000000000001,-0.0008960000000000001,0.22899999999999998,0.019801980198019802
0.005220000000000001,0.27399999999999997,0.888,0.02,2.63,0.019801980198019802
0.306,0.247,0.536,-0.242,0.7959999999999999,0.019801980198019802
0.6679999999999999,0.25,0.927,-0.00024300000000000002,0.445,0.019801980198019802
1.03,0.287,0.8340000000000001,-0.006640000000000001,0.0722,0.019801980198019802
0.321,0.29100000000000004,0.9359999999999999,-0.28,0.8740000000000001,0.019801980198019802
0.21899999999999997,0.389,0.537,0.000198,1.53,0.019801980198019802
0.69,0.318,0.7070000000000001,0.0021,0.42100000000000004,0.019801980198019802
0.46399999999999997,0.0856,0.7170000000000001,0.0513,0.665,0.019801980198019802
1.03,0.00472,0.0487,-4.41e-05,0.0693,0.019801980198019802
0.29600000000000004,0.379,0.617,-0.0426,1.04,0.019801980198019802
0.501,0.028,0.28,0.00448,0.607,0.019801980198019802
0.243,0.258,0.494,-0.214,0.623,0.019801980198019802
0.721,0.128,0.861,-0.00105,0.392,0.019801980198019802
0.627,0.184,0.9590000000000001,-0.00509,0.49,0.019801980198019802
1.08,0.265,0.9,-0.00617,0.0255,0.019801980198019802
0.12,0.105,0.937,-0.396,2.35,0.019801980198019802
1.0,0.155,0.927,-0.00277,0.0988,0.019801980198019802
0.0896,0.312,0.857,0.27899999999999997,2.38,0.019801980198019802
0.447,0.364,0.49200000000000005,-0.0305,0.6729999999999999,0.019801980198019802
0.364,0.162,0.665,0.145,0.828,0.019801980198019802
0.992,0.249,0.932,-0.00517,0.114,0.019801980198019802
0.0923,0.166,0.7240000000000001,-0.237,2.86,0.019801980198019802
0.7020000000000001,0.0642,0.555,-0.0014199999999999998,0.41200000000000003,0.019801980198019802
0.863,0.39799999999999996,0.125,-4.9e-05,0.245,0.019801980198019802
0.384,0.10300000000000001,0.84,0.162,0.7929999999999999,0.019801980198019802
0.00933,0.0559,0.473,-0.0132,2.51,0.019801980198019802
0.557,0.231,0.945,-0.0233,0.569,0.019801980198019802
0.556,0.354,0.49700000000000005,-0.00875,0.551,0.019801980198019802
0.563,0.218,0.953,-0.0179,0.563,0.019801980198019802
0.527,0.11900000000000001,0.826,0.0207,0.596,0.019801980198019802
0.267,0.35100000000000003,1.06,-0.102,1.16,0.019801980198019802
0.716,0.138,0.888,-0.00116,0.397,0.019801980198019802
0.484,0.28,0.873,-0.0754,0.654,0.019801980198019802
0.764,0.22699999999999998,0.9520000000000001,0.0021899999999999997,0.34600000000000003,0.019801980198019802
0.7709999999999999,0.253,0.919,0.00202,0.33899999999999997,0.019801980198019802
0.795,0.145,0.903,0.0027600000000000003,0.314,0.019801980198019802
0.7440000000000001,0.26,0.907,0.00249,0.36700000000000005,0.019801980198019802
0.449,0.172,0.8420000000000001,0.0352,0.7190000000000001,0.019801980198019802
0.465,0.263,0.887,-0.0894,0.685,0.019801980198019802
0.158,0.353,0.9440000000000001,0.155,1.96,0.019801980198019802
0.00511,0.33799999999999997,0.5770000000000001,0.0109,2.44,0.019801980198019802
1.0,0.191,0.968,-0.00396,0.102,0.019801980198019802
0.934,0.239,0.945,-0.0033,0.174,0.019801980198019802
0.4,0.258,0.826,-0.156,0.7859999999999999,0.019801980198019802
0.00525,0.39799999999999996,0.11,3.26e-05,2.44,0.019801980198019802
0.665,0.34,0.584,0.00135,0.446,0.019801980198019802
0.6990000000000001,0.038,0.359,-0.0008039999999999999,0.415,0.019801980198019802
0.0721,0.0265,0.315,-0.0312,2.45,0.019801980198019802
0.8059999999999999,0.297,0.802,0.000128,0.304,0.019801980198019802
0.95,0.276,0.87,-0.00441,0.157,0.019801980198019802
0.0396,0.32799999999999996,0.6709999999999999,0.1,2.44,0.019801980198019802
0.634,0.332,0.63,-0.000618,0.47600000000000003,0.019801980198019802
0.653,0.405,0.0475,2.9199999999999998e-05,0.457,0.019801980198019802
0.171,0.28,1.07,0.385,1.66,0.019801980198019802
0.695,0.268,0.889,0.00187,0.41600000000000004,0.019801980198019802
0.0559,0.0309,0.327,-0.0312,2.47,0.019801980198019802
0.44799999999999995,0.259,0.877,-0.10400000000000001,0.713,0.019801980198019802
1.1,0.0625,0.544,-0.0176,0.000737,0.019801980198019802
0.987,0.35600000000000004,0.469,-0.00231,0.121,0.019801980198019802
1.05,0.402,0.079,4.46e-05,0.0595,0.019801980198019802
0.643,0.195,0.9640000000000001,-0.004229999999999999,0.473,0.019801980198019802
0.914,0.10300000000000001,0.7659999999999999,0.00121,0.191,0.019801980198019802
0.536,0.37799999999999995,0.315,-0.00471,0.5670000000000001,0.019801980198019802
0.11599999999999999,0.314,0.955,0.344,2.25,0.019801980198019802
0.139,0.322,1.04,0.326,2.09,0.019801980198019802
0.804,0.0811,0.66,0.00168,0.306,0.019801980198019802
0.95,0.213,0.9670000000000001,-0.0029100000000000003,0.156,0.019801980198019802
0.765,0.0,0.0,0.0,0.34700000000000003,0.019801980198019802
0.845,0.0738,0.615,0.0017,0.263,0.019801980198019802
0.711,0.0979,0.747,-0.00157,0.402,0.019801980198019802
0.41200000000000003,0.126,0.8270000000000001,0.126,0.758,0.019801980198019802
0.586,0.259,0.912,-0.0163,0.531,0.019801980198019802
0.382,0.0931,0.831,0.152,0.7929999999999999,0.019801980198019802
0.0961,0.242,0.7609999999999999,0.33399999999999996,2.77,0.019801980198019802
0.0779,0.085,0.759,-0.204,2.46,0.019801980198019802
0.514,0.263,0.9009999999999999,-0.0519,0.618,0.019801980198019802
1.04,0.149,0.917,-0.00337,0.0584,0.019801980198019802
0.46799999999999997,0.145,0.86,0.0514,0.6809999999999999,0.019801980198019802
0.45399999999999996,0.24100000000000002,0.872,-0.0805,0.71,0.019801980198019802
0.59,0.16,0.93,-0.0022,0.529,0.019801980198019802
0.47200000000000003,0.317,0.77,-0.0675,0.659,0.019801980198019802
0.4,0.196,0.7170000000000001,0.00251,0.795,0.019801980198019802
0.436,0.132,0.835,0.0922,0.725,0.019801980198019802
0.986,0.38,0.28,-0.000869,0.12300000000000001,0.019801980198019802
0.97,0.20800000000000002,0.968,-0.00345,0.136,0.019801980198019802
0.655,0.0679,0.578,-0.00215,0.45899999999999996,0.019801980198019802
0.515,0.196,0.9259999999999999,-0.0121,0.625,0.019801980198019802
0.298,0.369,0.77,-0.0709,1.03,0.019801980198019802
0.7929999999999999,0.235,0.9440000000000001,0.00172,0.315,0.019801980198019802
0.711,0.11199999999999999,0.805,-0.00162,0.402,0.019801980198019802
0.74,0.0254,0.25,-0.00011399999999999999,0.373,0.019801980198019802
0.7,0.0,0.0,0.0,0.415,0.019801980198019802
0.479,0.247,0.897,-0.0692,0.6709999999999999,0.019801980198019802
0.914,0.299,0.7909999999999999,-0.0032700000000000003,0.19399999999999998,0.019801980198019802
0.17600000000000002,0.0966,1.19,-0.276,1.72,0.019801980198019802
0.768,0.0641,0.555,0.000491,0.34299999999999997,0.019801980198019802
0.7759999999999999,0.0427,0.397,0.000393,0.335,0.019801980198019802
0.336,0.243,0.606,-0.19699999999999998,0.8320000000000001,0.019801980198019802
1.08,0.231,0.958,-0.00611,0.0235,0.019801980198019802
0.612,0.355,0.48200000000000004,-0.0015199999999999999,0.496,0.019801980198019802
0.385,0.335,0.815,-0.12300000000000001,0.79,0.019801980198019802
0.6559999999999999,0.401,0.0893,7.3e-05,0.45399999999999996,0.019801980198019802
0.752,0.4,0.106,1.87e-05,0.359,0.019801980198019802
